id,Age,Annual_Income_USD,Daily_Commute_km,Number_of_Cars_Owned,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Environmental_Concern_Level,Gender,City_Type,Current_Car_Type,Home_Charging_Possible,Subsidy_Available,Range_Anxiety_Level,Will_Buy_EV
3937,36,82325,5,1,1,1,3,Male,Rural,Hatchback,Yes,No,Low,No
3938,50,51331,43.9,3,14,3,1,Female,Urban,Sedan,No,Yes,Medium,No
3939,26,69432,26.4,2,2,17,2,Female,Urban,Sedan,No,No,Low,No
3940,55,74986,54.4,2,5,9,1,Male,Suburban,Sedan,Yes,No,Low,No
3941,30,71040,39.3,2,3,2,2,Male,Suburban,Sedan,Yes,Yes,Low,No
3942,52,110624,43.1,2,4,4,5,Female,Urban,Sedan,No,No,Medium,No
3943,26,72439,66.9,3,3,8,1,Female,Suburban,Hatchback,Yes,No,Low,No
3944,55,93694,5,2,3,9,4,Female,Suburban,SUV,Yes,No,Low,No
3945,37,78738,58.8,2,1,0,2,Male,Rural,Truck,Yes,No,Low,No
3946,49,143670,5,1,1,1,3,Male,Suburban,SUV,Yes,No,Low,No
3947,49,61310,5,2,3,13,3,Female,Urban,Sedan,No,No,Low,No
3948,46,85513,70.9,3,5,13,5,Male,Urban,Sedan,No,Yes,Medium,No
3949,40,141069,43.4,1,2,1,4,Male,Suburban,Sedan,Yes,Yes,Low,Yes
3950,67,114095,5,2,5,17,5,Male,Urban,Hatchback,No,Yes,Low,Yes
3951,37,67954,33.9,1,4,8,3,Female,Suburban,SUV,Yes,No,Low,No
3952,50,30000,5,1,6,7,1,Male,Suburban,Truck,Yes,Yes,Low,No
3953,38,92776,49.8,1,11,17,1,Female,Urban,SUV,No,Yes,Low,No
3954,25,45615,5,2,1,2,1,Female,Rural,SUV,Yes,Yes,Low,No
3955,56,100929,27.3,3,2,3,2,Female,Rural,Sedan,Yes,Yes,Low,No
3956,64,91889,53.3,2,3,9,5,Female,Suburban,Sedan,Yes,No,Low,No
3957,54,138730,36.2,1,2,0,1,Female,Rural,SUV,Yes,No,Low,No
3958,56,136533,42.3,2,6,17,5,Female,Urban,Hatchback,Yes,No,Low,No
3959,25,82313,43.1,1,2,2,2,Male,Rural,SUV,Yes,Yes,Low,No
3960,55,105596,33,2,5,3,5,Female,Urban,SUV,No,Yes,Low,Yes
3961,28,90202,5,1,3,17,5,Male,Urban,SUV,No,Yes,Low,No
3962,63,147870,49.9,1,1,2,2,Female,Rural,Truck,Yes,Yes,Low,No
3963,28,85465,20.5,1,1,2,2,Male,Suburban,Sedan,Yes,No,Low,No
3964,25,58161,36.1,2,1,3,1,Female,Rural,Sedan,Yes,No,Low,No
3965,50,93904,5,1,4,9,4,Male,Suburban,Truck,Yes,Yes,Low,No
3966,39,70399,44.4,1,11,18,2,Female,Urban,SUV,No,Yes,Medium,No
3967,33,30000,5,2,10,16,1,Female,Urban,Sedan,No,Yes,Low,No
3968,31,63819,40.4,2,12,13,2,Female,Urban,Sedan,No,Yes,Low,No
3969,55,68898,5,2,12,5,4,Male,Urban,Sedan,No,Yes,Low,Yes
3970,59,78526,78.5,2,2,8,2,Male,Suburban,Sedan,No,Yes,High,No
3971,32,77922,52.2,2,2,2,1,Male,Rural,SUV,Yes,No,Low,No
3972,43,119299,61.8,2,8,18,1,Male,Urban,SUV,No,No,Low,No
3973,41,30000,37.7,1,5,5,2,Male,Suburban,Truck,Yes,Yes,Low,No
3974,61,92800,39.6,2,6,17,5,Female,Urban,Sedan,Yes,Yes,Low,Yes
3975,58,113801,52.3,1,14,4,5,Female,Urban,Sedan,Yes,No,Low,No
3976,65,66982,38.7,3,1,7,3,Female,Suburban,SUV,Yes,No,Low,No
3977,44,86877,62.1,1,2,5,2,Male,Urban,Sedan,No,Yes,Medium,No
3978,67,113343,46.7,1,14,7,3,Male,Urban,Sedan,No,Yes,Low,No
3979,40,74861,38.3,2,8,16,5,Female,Urban,Sedan,No,No,Low,No
3980,50,78569,16.1,2,6,6,5,Male,Suburban,SUV,Yes,Yes,Low,Yes
3981,53,80960,52.1,2,0,2,5,Male,Rural,Hatchback,Yes,Yes,Low,No
3982,60,115696,24.2,2,5,7,5,Female,Suburban,SUV,Yes,Yes,Low,Yes
3983,37,90510,5,3,3,4,5,Female,Suburban,SUV,Yes,Yes,Low,Yes
3984,57,129767,26.2,2,3,1,3,Male,Suburban,Hatchback,Yes,No,Low,No
3985,46,104896,15.9,2,6,2,5,Male,Suburban,SUV,Yes,Yes,Low,Yes
3986,26,63919,39.1,1,3,6,1,Female,Suburban,Sedan,Yes,No,Low,No
3987,35,71890,5,2,0,9,2,Male,Suburban,SUV,Yes,Yes,Low,No
3988,63,112804,21.9,3,6,8,5,Male,Suburban,Sedan,Yes,Yes,Low,No
3989,53,117280,15.9,2,5,7,5,Male,Suburban,Sedan,Yes,No,Low,No
3990,25,30000,40.4,3,2,2,2,Male,Rural,Sedan,Yes,Yes,Low,No
3991,29,128467,5,1,6,8,1,Male,Urban,Sedan,Yes,Yes,Low,No
3992,27,68315,34.5,2,2,11,3,Male,Urban,Sedan,Yes,No,Low,No
3993,56,73346,5,2,11,16,4,Male,Urban,Sedan,No,Yes,Low,No
3994,47,52615,55.6,2,7,6,1,Male,Urban,Hatchback,No,No,Medium,No
3995,69,148375,30.1,2,1,2,4,Female,Rural,Sedan,Yes,Yes,Low,Yes
3996,64,86909,17.7,2,2,7,4,Male,Suburban,Sedan,Yes,Yes,Low,No
3997,59,110561,5,1,1,6,5,Male,Suburban,Sedan,Yes,Yes,Low,Yes
3998,53,71164,27.8,2,1,1,3,Male,Rural,Hatchback,Yes,Yes,Low,No
3999,38,49329,34.6,2,13,16,1,Female,Urban,SUV,No,No,Low,No
4000,29,91262,39.1,2,14,8,3,Male,Urban,Sedan,No,No,Low,No
4001,56,58963,15.9,1,4,7,4,Male,Suburban,Sedan,Yes,Yes,Low,Yes
4002,59,69726,36.6,3,2,2,1,Male,Rural,Sedan,Yes,No,Low,No
4003,59,97934,47,1,1,1,1,Male,Rural,SUV,Yes,Yes,Low,No
4004,26,69435,38.9,2,4,8,3,Male,Suburban,Hatchback,No,No,Medium,No
4005,65,96658,24.2,2,11,7,4,Male,Urban,SUV,No,Yes,Medium,No
4006,54,75723,50.5,1,2,2,5,Male,Rural,SUV,Yes,Yes,Low,Yes
4007,54,90753,69.2,2,13,5,2,Male,Urban,Sedan,Yes,Yes,Low,No
4008,56,48214,36.7,1,11,6,4,Male,Urban,SUV,Yes,Yes,Low,No
4009,50,30000,45.6,1,2,8,2,Female,Suburban,SUV,Yes,Yes,Low,No
4010,33,72816,24.8,2,4,7,1,Female,Suburban,SUV,Yes,No,Low,No
4011,36,78415,54.7,3,1,2,5,Female,Rural,SUV,Yes,No,Low,No
4012,40,138717,48.9,2,12,13,5,Female,Urban,Hatchback,Yes,Yes,Low,Yes
4013,47,65801,5,2,0,9,4,Male,Suburban,Hatchback,Yes,Yes,Low,No
4014,45,59811,32.9,1,3,10,5,Female,Urban,Hatchback,No,Yes,Low,Yes
4015,32,30000,5,1,0,1,2,Female,Rural,Sedan,Yes,No,Low,No
4016,25,46945,53.3,1,1,1,1,Female,Rural,Sedan,Yes,No,Low,No
4017,54,92319,27.9,1,1,1,4,Male,Rural,Hatchback,Yes,Yes,Low,Yes
4018,53,86986,49.7,1,5,3,3,Male,Suburban,SUV,Yes,Yes,Low,Yes
4019,40,53837,49,2,0,5,1,Female,Suburban,SUV,Yes,No,Low,No
4020,46,59215,5,2,2,2,4,Female,Rural,Truck,Yes,No,Low,No
4021,38,85469,54.4,1,1,2,3,Female,Rural,Sedan,Yes,Yes,Low,No
4022,45,75544,49.5,2,0,2,3,Female,Rural,Sedan,Yes,Yes,Low,No
4023,55,99776,42.3,3,4,16,1,Male,Urban,SUV,Yes,Yes,Low,No
4024,40,30000,48.2,2,6,4,4,Male,Suburban,Sedan,Yes,Yes,Low,No
4025,33,30000,34.8,2,13,6,5,Male,Urban,SUV,No,No,Medium,No
4026,32,71040,37.2,1,1,0,2,Male,Rural,SUV,Yes,Yes,Low,No
4027,60,134931,16.2,1,1,3,3,Male,Rural,Sedan,Yes,No,Low,No
4028,33,91748,32.7,1,9,16,2,Male,Urban,Sedan,No,Yes,Low,No
4029,52,136025,5,2,11,16,4,Female,Urban,SUV,No,Yes,Low,No
4030,30,122934,20.7,1,7,1,1,Male,Suburban,Sedan,No,Yes,Medium,No
4031,31,96749,52.5,2,6,6,1,Male,Suburban,SUV,Yes,Yes,Low,No
4032,45,58519,42.8,3,8,19,4,Male,Urban,SUV,No,No,Low,No
4033,48,72454,36.5,1,2,2,2,Male,Suburban,Sedan,Yes,Yes,Low,No
4034,60,107985,5,2,11,14,5,Male,Urban,Sedan,No,Yes,Low,Yes
4035,52,124402,5,2,7,3,3,Male,Urban,Sedan,Yes,Yes,Low,Yes
4036,29,129919,51.3,2,6,5,5,Female,Urban,Truck,No,Yes,Medium,No
4037,56,91365,5,3,4,18,5,Male,Urban,Sedan,Yes,Yes,Low,Yes
4038,35,77979,21.7,4,10,7,1,Female,Urban,Sedan,No,Yes,Low,No
4039,66,79562,46.5,3,7,8,3,Female,Suburban,Sedan,Yes,No,Low,No
4040,69,151724,28.8,2,11,16,5,Female,Urban,Sedan,Yes,Yes,Low,Yes
4041,29,102624,55.4,1,8,19,4,Male,Urban,Sedan,Yes,Yes,Low,No
4042,39,64511,5,1,10,13,1,Male,Urban,Truck,No,No,Low,No
4043,61,71803,5,1,3,9,1,Female,Urban,Sedan,No,No,Low,No
4044,35,95896,15.9,1,0,0,4,Female,Rural,SUV,Yes,Yes,Low,Yes
4045,63,119602,5,1,12,7,1,Male,Urban,SUV,Yes,Yes,Low,No
4046,29,100442,5,2,3,7,1,Male,Suburban,SUV,Yes,Yes,Low,No
4047,47,30000,34,1,2,2,3,Male,Rural,Sedan,Yes,No,Low,No
4048,49,72223,23.7,1,2,3,3,Male,Rural,SUV,Yes,No,Low,No
4049,66,96747,30.3,2,4,18,1,Female,Urban,Sedan,No,Yes,Low,No
4050,69,121100,35.4,1,12,15,1,Male,Urban,Sedan,Yes,Yes,Low,No
4051,68,136025,32.4,1,3,16,1,Male,Urban,Sedan,Yes,Yes,Low,No
4052,43,95813,5,1,4,9,5,Male,Suburban,Sedan,Yes,No,Low,Yes
4053,48,63433,40.1,2,6,13,5,Female,Urban,SUV,No,Yes,Low,No
4054,69,69538,43.4,2,0,0,3,Male,Rural,Sedan,Yes,Yes,Low,No
4055,68,62655,40.1,2,6,10,4,Female,Urban,SUV,Yes,No,Low,No
4056,50,60401,53.2,1,5,6,2,Male,Suburban,Sedan,No,Yes,Medium,No
4057,55,125870,34.5,2,2,4,5,Female,Suburban,Truck,Yes,No,Low,No
4058,64,30000,31.2,3,2,9,2,Male,Suburban,Truck,Yes,Yes,Low,No
4059,44,117715,5,1,2,8,3,Female,Suburban,SUV,Yes,Yes,Low,No
4060,69,131789,62,1,9,9,2,Female,Urban,Sedan,No,Yes,Low,No
4061,32,172528,44,3,1,0,3,Female,Rural,SUV,Yes,Yes,Low,Yes
4062,62,68933,49.5,1,0,8,2,Female,Suburban,Sedan,Yes,No,Low,No
4063,50,30000,5,2,4,7,4,Female,Suburban,Sedan,Yes,Yes,Low,No
4064,67,62267,46.9,1,1,1,2,Male,Rural,Sedan,Yes,No,Low,No
4065,36,94936,18.1,2,5,12,5,Male,Urban,Sedan,No,Yes,Low,No
4066,36,110226,5,2,8,4,4,Female,Urban,Sedan,No,Yes,Low,Yes
4067,38,130118,38.8,2,6,17,1,Male,Urban,Sedan,Yes,No,Low,No
4068,51,71095,52.4,1,8,16,1,Female,Urban,Sedan,No,Yes,Low,No
4069,60,91326,49.2,3,5,9,4,Female,Suburban,Truck,Yes,Yes,Low,Yes
4070,42,72916,53.1,2,2,17,2,Female,Urban,Hatchback,Yes,No,Low,No
4071,56,131996,55.9,2,1,3,2,Male,Suburban,Sedan,Yes,Yes,Low,No
4072,46,74014,21.2,2,3,7,3,Female,Suburban,SUV,Yes,Yes,Low,Yes
4073,63,82669,38.6,2,14,19,3,Male,Urban,SUV,Yes,No,Low,No
4074,41,74862,5,2,11,17,4,Male,Urban,Sedan,Yes,Yes,Low,No
4075,47,92864,5.4,2,2,13,4,Male,Urban,Sedan,Yes,Yes,Low,Yes
4076,48,64468,26.5,2,2,6,2,Male,Suburban,Sedan,Yes,Yes,Low,No
4077,60,84578,5,2,2,12,4,Male,Urban,Sedan,No,No,Low,No
4078,66,72224,51.2,1,4,12,4,Female,Urban,Hatchback,Yes,No,Low,No
4079,45,30000,64.1,3,1,1,4,Other,Rural,Sedan,Yes,Yes,Low,No
4080,62,86877,5,1,7,3,1,Male,Suburban,Sedan,Yes,No,Low,No
4081,55,84848,27.2,1,5,7,1,Female,Urban,Sedan,Yes,No,Low,No
4082,62,93711,44.8,1,6,9,3,Female,Suburban,Sedan,Yes,Yes,Low,No
4083,52,30000,5,1,3,19,5,Male,Urban,SUV,Yes,Yes,Low,Yes
4084,57,64673,32.8,4,2,2,2,Male,Rural,Sedan,Yes,Yes,Low,No
4085,60,56676,47.5,2,11,12,2,Female,Urban,Hatchback,Yes,No,Low,No
4086,62,52460,47.4,2,2,10,5,Male,Urban,SUV,Yes,No,Low,No
4087,27,63865,45.9,4,9,3,5,Male,Urban,SUV,No,No,Medium,No
4088,58,122966,35.3,1,1,7,4,Male,Suburban,Sedan,Yes,Yes,Low,No
4089,65,30000,21.1,2,2,1,1,Male,Rural,Sedan,Yes,Yes,Low,No
4090,49,137965,25.8,1,2,6,4,Male,Suburban,Sedan,Yes,Yes,Low,Yes
4091,48,95793,5,2,4,17,5,Male,Urban,Sedan,No,No,Low,No
4092,58,30000,45.1,1,2,1,4,Female,Suburban,Hatchback,No,Yes,Medium,No
4093,65,61669,12.1,2,6,14,1,Female,Urban,Sedan,No,Yes,Low,No
4094,45,116801,45.8,1,11,8,5,Female,Urban,SUV,No,Yes,Low,Yes
4095,55,79157,36.4,2,14,4,5,Female,Urban,SUV,No,Yes,Low,Yes
4096,53,90912,22.8,2,6,4,2,Male,Urban,Sedan,No,Yes,Medium,No
4097,54,84578,47.1,2,1,1,2,Male,Suburban,Sedan,Yes,No,Low,No
4098,66,84426,5,1,3,7,1,Male,Urban,Sedan,No,Yes,Low,No
4099,60,86856,22.1,4,7,4,5,Female,Suburban,SUV,Yes,Yes,Low,Yes
4100,67,103351,28.6,2,8,14,1,Male,Urban,Sedan,No,Yes,Low,No
4101,32,72886,32.7,1,9,4,1,Male,Urban,Sedan,No,No,Low,No
4102,56,97623,26.2,1,1,0,1,Male,Rural,SUV,Yes,No,Low,No
4103,65,125033,58.7,3,14,5,3,Female,Urban,SUV,No,Yes,Low,No
4104,40,94936,5,1,1,6,5,Male,Suburban,Sedan,Yes,Yes,Low,Yes
4105,44,75799,28.6,1,2,1,1,Male,Rural,Truck,Yes,Yes,Low,No
4106,26,107798,19.4,1,0,0,5,Male,Rural,Sedan,Yes,Yes,Low,No
4107,54,64472,12.5,2,6,9,4,Male,Suburban,SUV,Yes,Yes,Low,No
4108,66,91883,24.8,1,12,5,1,Male,Urban,SUV,No,No,Low,No
4109,49,124907,70.1,2,3,9,4,Female,Suburban,SUV,Yes,Yes,Low,Yes
4110,29,67966,27.5,1,3,3,1,Female,Suburban,Sedan,Yes,Yes,Low,No
4111,41,72876,43.9,2,13,9,2,Female,Urban,SUV,No,Yes,Low,No
4112,43,114444,22.6,2,1,2,1,Male,Rural,SUV,Yes,No,Low,No
4113,48,64973,5,1,5,8,5,Male,Urban,SUV,Yes,No,Low,No
4114,48,66982,5,2,6,13,4,Female,Urban,Sedan,Yes,No,Low,No
4115,27,120861,48.1,2,2,14,4,Female,Urban,Hatchback,No,Yes,Low,No
4116,27,72406,55.7,1,3,7,4,Male,Suburban,SUV,Yes,No,Low,No
4117,29,89820,44.1,1,7,9,2,Male,Urban,Hatchback,No,Yes,Low,No
4118,53,86437,28.1,2,0,8,1,Male,Suburban,Sedan,Yes,Yes,Low,No
4119,54,110150,34.6,2,6,7,5,Other,Suburban,Sedan,Yes,Yes,Low,Yes
4120,58,87912,43.4,3,8,14,4,Female,Urban,Hatchback,Yes,Yes,Low,No
4121,28,90469,49.1,1,4,5,4,Female,Suburban,SUV,No,Yes,Medium,Yes
4122,52,58781,48.6,1,0,3,3,Male,Rural,SUV,Yes,No,Low,No
4123,25,54887,34.5,3,2,10,1,Male,Urban,Sedan,Yes,No,Low,No
4124,53,76536,37.6,3,4,17,5,Female,Urban,Sedan,No,Yes,Low,Yes
4125,65,51726,27.8,1,1,2,3,Male,Suburban,Sedan,Yes,Yes,Low,No
4126,34,89578,67.6,1,2,1,3,Male,Rural,SUV,Yes,Yes,Low,No
4127,43,112185,53.9,2,1,3,3,Male,Rural,Sedan,Yes,Yes,Low,Yes
4128,62,78851,42.9,1,2,2,5,Male,Rural,Sedan,Yes,Yes,Low,Yes
4129,63,72263,5,1,3,7,4,Male,Suburban,Sedan,Yes,No,Low,No
4130,60,89753,30.1,2,5,15,4,Male,Urban,Sedan,No,Yes,Low,Yes
4131,35,82844,40.7,2,0,7,1,Female,Suburban,SUV,Yes,No,Low,No
4132,60,76795,25.1,1,1,8,5,Male,Suburban,Sedan,Yes,No,Low,No
4133,29,30000,43.7,2,13,15,4,Female,Urban,Sedan,Yes,No,Low,No
4134,34,96787,48.5,2,2,6,5,Male,Suburban,SUV,Yes,Yes,Low,Yes
4135,57,69965,5,1,13,14,5,Female,Urban,Sedan,No,Yes,Low,Yes
4136,41,95924,32.2,2,0,0,1,Male,Rural,Hatchback,Yes,Yes,Low,No
4137,60,86831,5,2,10,7,1,Female,Urban,Sedan,Yes,Yes,Low,No
4138,48,74034,49.8,1,2,9,4,Female,Suburban,Sedan,Yes,Yes,Low,No
4139,44,133583,53.5,1,4,4,1,Female,Urban,Sedan,No,No,Medium,No
4140,26,116852,64.7,1,8,18,4,Male,Urban,Truck,Yes,No,Low,Yes
4141,46,102390,5,1,6,4,1,Female,Suburban,Sedan,No,Yes,Medium,No
4142,42,62351,5,1,7,2,2,Male,Suburban,Truck,Yes,No,Low,No
4143,67,57993,59.1,1,12,15,2,Female,Urban,Hatchback,Yes,Yes,Low,No
4144,51,83735,21.7,1,2,1,4,Male,Suburban,Sedan,Yes,Yes,Low,No
4145,34,88616,31.7,1,11,8,2,Female,Urban,Sedan,Yes,No,Low,No
4146,34,165523,56.5,2,6,3,5,Female,Urban,Sedan,Yes,Yes,Low,Yes
4147,49,73415,5,2,1,4,3,Male,Suburban,Sedan,Yes,Yes,Low,No
4148,35,84832,25.1,2,6,3,4,Male,Urban,SUV,No,Yes,Low,No
4149,41,106931,30.5,2,10,18,1,Female,Urban,SUV,No,No,Low,No
4150,53,67411,61.4,2,2,6,2,Male,Suburban,Truck,Yes,Yes,Low,No
4151,52,117410,18.5,2,7,7,2,Male,Urban,Sedan,Yes,No,Low,No
4152,43,82394,54.6,3,0,6,2,Male,Suburban,SUV,Yes,Yes,Low,No
4153,65,66710,28.3,1,14,19,4,Male,Urban,Sedan,No,No,Low,No
4154,46,66492,35.7,1,1,2,1,Male,Rural,Sedan,Yes,Yes,Low,No
4155,35,30000,5,1,5,12,3,Female,Urban,SUV,Yes,No,Low,No
4156,67,65792,38.4,1,12,11,3,Female,Urban,SUV,No,Yes,Low,No
4157,59,30000,40.4,1,5,16,4,Male,Urban,SUV,No,Yes,Low,No
4158,52,118904,45.1,3,2,8,2,Male,Suburban,SUV,Yes,Yes,Low,No
4159,32,126651,47.3,1,14,15,3,Female,Urban,SUV,No,Yes,Low,Yes
4160,55,137301,41.5,1,14,17,2,Male,Urban,Sedan,Yes,No,Low,No
4161,55,70980,28,2,7,18,1,Male,Urban,Hatchback,No,No,Low,No
4162,62,57898,54.5,3,1,1,5,Male,Rural,SUV,Yes,Yes,Low,No
4163,29,109370,59.4,1,5,9,5,Female,Urban,SUV,No,Yes,Medium,No
4164,59,78942,5,1,2,11,5,Male,Urban,Hatchback,No,Yes,Low,No
4165,32,103158,46,1,0,1,1,Male,Rural,Sedan,Yes,Yes,Low,No
4166,31,92864,60.6,2,13,10,2,Male,Urban,SUV,No,Yes,Low,No
4167,25,66518,48.7,2,6,16,4,Female,Urban,SUV,No,Yes,Low,No
4168,33,133583,21.3,2,5,11,5,Female,Urban,Sedan,No,Yes,Low,Yes
4169,25,60770,50.8,2,5,1,4,Male,Suburban,Sedan,Yes,No,Low,No
4170,48,30000,27.4,1,8,18,5,Female,Urban,Sedan,Yes,Yes,Low,No
4171,49,122934,5,2,8,4,1,Male,Urban,SUV,Yes,Yes,Low,No
4172,57,123312,25.3,2,6,13,1,Male,Urban,SUV,Yes,Yes,Low,No
4173,37,75830,29.3,1,0,0,2,Female,Rural,Sedan,Yes,No,Low,No
4174,37,119625,71.2,1,7,13,2,Male,Urban,Sedan,No,No,Low,No
4175,45,105720,5,1,13,16,4,Male,Urban,SUV,Yes,Yes,Low,No
4176,34,30000,52.6,2,4,5,2,Female,Urban,Sedan,No,No,Medium,No
4177,67,145958,22.4,2,0,6,2,Male,Suburban,Truck,No,Yes,Low,No
4178,69,110258,50.9,1,2,0,5,Male,Rural,Sedan,Yes,Yes,Low,No
4179,28,62351,5,1,7,16,5,Male,Urban,Sedan,Yes,Yes,Low,No
4180,68,63356,5,3,4,4,2,Female,Suburban,Hatchback,Yes,Yes,Low,No
4181,39,151315,29.8,1,2,7,4,Male,Suburban,SUV,Yes,Yes,Low,Yes
4182,29,81438,40.1,3,11,19,1,Female,Urban,SUV,No,No,Low,No
4183,42,77831,5,1,5,15,1,Female,Urban,Sedan,No,Yes,Low,No
4184,34,124809,5,2,14,4,5,Male,Urban,Sedan,No,Yes,Low,Yes
4185,30,75436,29.7,1,6,6,4,Female,Suburban,Truck,Yes,No,Low,No
4186,43,81155,78,2,5,12,4,Female,Urban,Sedan,No,No,Medium,No
4187,37,92665,28.9,3,3,6,5,Female,Suburban,Hatchback,Yes,Yes,Low,Yes
4188,48,78879,27.4,3,8,15,5,Male,Urban,SUV,No,No,Medium,No
4189,39,99451,26.6,4,3,6,1,Male,Urban,SUV,Yes,No,Low,No
4190,62,30000,5,2,5,13,2,Male,Urban,Sedan,Yes,Yes,Low,No
4191,45,104614,5,1,1,0,3,Male,Rural,Sedan,Yes,Yes,Low,No
4192,66,76970,21,1,8,7,2,Female,Urban,Sedan,No,Yes,Low,No
4193,53,132288,55.7,1,6,7,5,Male,Urban,Sedan,Yes,Yes,Low,Yes
4194,35,53786,62.3,3,3,12,3,Female,Urban,Truck,No,No,Medium,No
4195,40,86844,41.2,1,9,12,2,Male,Urban,Sedan,No,Yes,Low,No
4196,49,75799,41.9,3,2,2,4,Male,Rural,Sedan,Yes,Yes,Low,Yes
4197,32,52349,44.3,1,7,18,3,Male,Urban,SUV,No,No,Medium,No
4198,37,103929,31.4,1,2,3,2,Female,Rural,SUV,Yes,Yes,Low,Yes
4199,51,30000,54.1,1,1,2,2,Female,Rural,SUV,Yes,No,Low,No
4200,44,107944,5,2,2,1,2,Female,Rural,Sedan,Yes,Yes,Low,No
4201,37,114739,5,1,5,9,1,Male,Suburban,SUV,Yes,No,Low,No
4202,53,30000,55.7,1,1,4,3,Male,Suburban,SUV,Yes,Yes,Low,No
4203,54,106434,32.7,2,5,11,5,Male,Urban,Hatchback,No,Yes,Medium,No
4204,50,61548,59.4,2,8,12,2,Female,Urban,SUV,Yes,Yes,Low,No
4205,41,110152,33,1,9,18,3,Male,Urban,Sedan,No,No,Low,No
4206,58,107799,25,1,13,5,2,Female,Urban,SUV,No,Yes,Low,No
4207,36,122827,44.7,1,12,12,4,Female,Urban,SUV,No,No,Low,No
4208,38,87836,5,4,9,18,1,Female,Urban,SUV,No,Yes,Low,No
4209,42,80965,5,1,4,2,1,Female,Suburban,Sedan,Yes,Yes,Low,No
4210,34,75480,45.1,2,9,3,2,Male,Urban,SUV,No,Yes,Low,No
4211,30,67941,41.2,1,13,13,4,Female,Urban,Sedan,No,No,Medium,No
4212,56,74056,53.2,2,2,15,3,Female,Urban,Hatchback,No,Yes,Medium,No
4213,66,84868,37.1,1,1,1,3,Male,Rural,Sedan,Yes,Yes,Low,No
4214,28,73346,58.3,2,2,12,3,Male,Urban,SUV,No,Yes,Low,No
4215,62,86886,47.8,1,1,3,4,Male,Rural,Hatchback,Yes,Yes,Low,Yes
4216,60,30000,38.7,2,1,0,3,Male,Rural,Sedan,Yes,Yes,Low,No
4217,39,81487,39.9,2,2,2,4,Male,Rural,Sedan,Yes,Yes,Low,No
4218,50,108847,31.7,3,2,8,4,Male,Suburban,Sedan,Yes,Yes,Low,No
4219,60,30000,37.4,3,6,13,5,Female,Urban,Sedan,No,Yes,Low,No
4220,29,113343,51.3,2,2,4,2,Male,Urban,SUV,No,Yes,Medium,No
4221,66,95715,37.5,2,3,6,3,Female,Urban,SUV,Yes,Yes,Low,Yes
4222,55,67839,34.8,1,2,9,2,Male,Suburban,Sedan,Yes,Yes,Low,No
4223,68,69054,26,1,14,15,3,Male,Urban,Sedan,No,Yes,Low,No
4224,64,82911,28.7,1,5,5,4,Female,Urban,SUV,No,No,Medium,No
4225,57,129919,60.2,1,0,1,2,Male,Rural,SUV,Yes,No,Low,No
4226,39,84531,45.9,2,13,6,5,Male,Urban,SUV,No,Yes,Low,Yes
4227,26,93595,59.2,2,10,9,3,Female,Urban,SUV,Yes,No,Low,No
4228,69,139859,38.6,4,14,18,2,Male,Urban,Sedan,Yes,Yes,Low,Yes
4229,40,53431,24.3,1,2,2,1,Male,Rural,Sedan,Yes,Yes,Low,No
4230,33,30000,54.7,1,2,4,4,Male,Suburban,SUV,Yes,No,Low,No
4231,62,64845,35,3,4,9,2,Male,Urban,SUV,Yes,Yes,Low,No
4232,60,131789,54.7,1,4,9,5,Female,Suburban,Hatchback,Yes,Yes,Low,Yes
4233,55,96310,49.6,1,10,11,3,Male,Urban,Sedan,Yes,No,Low,No
4234,64,85469,5,2,6,8,2,Female,Suburban,Sedan,No,No,Low,No
4235,38,108643,59.8,2,14,13,3,Female,Urban,Sedan,Yes,Yes,Low,No
4236,48,56563,55.7,3,0,3,2,Female,Rural,Sedan,Yes,No,Low,No
4237,58,59883,36.8,3,6,10,3,Male,Urban,SUV,Yes,No,Low,No
4238,59,76650,44.1,2,13,3,1,Male,Urban,Sedan,No,Yes,Medium,No
4239,45,78292,52.6,1,7,14,1,Other,Urban,Sedan,Yes,Yes,Low,No
4240,66,121426,53.3,2,5,7,4,Male,Suburban,SUV,No,Yes,Medium,No
4241,59,79548,31.7,2,0,5,2,Male,Suburban,SUV,Yes,Yes,Low,No
4242,40,95660,5,3,1,1,5,Male,Rural,SUV,Yes,Yes,Low,Yes
4243,58,83314,58.3,1,7,13,2,Female,Urban,Sedan,No,Yes,Medium,No
4244,49,84575,39.1,1,13,6,4,Female,Urban,SUV,Yes,Yes,Low,No
4245,31,107580,49.7,2,2,3,1,Female,Urban,Sedan,Yes,No,Low,No
4246,65,65746,55.2,2,0,8,1,Male,Suburban,SUV,Yes,Yes,Low,No
4247,43,136037,54.6,1,6,8,1,Male,Urban,Sedan,No,Yes,Low,No
4248,44,100893,49.3,1,10,18,5,Female,Urban,SUV,No,Yes,Low,Yes
4249,39,104848,48.9,2,9,19,2,Male,Urban,Sedan,No,Yes,Low,No
4250,59,84421,20.7,1,5,12,5,Male,Urban,Sedan,No,Yes,Low,Yes
4251,64,92385,5,1,0,0,3,Male,Rural,SUV,Yes,No,Low,No
4252,39,67585,23.9,1,0,3,4,Female,Rural,SUV,Yes,Yes,Low,Yes
4253,46,76539,20,1,12,7,2,Female,Urban,Sedan,No,Yes,Low,No
